tid,governo_alinhamento~Lula_2/indefinido,governo_alinhamento~Lula_2/nao se aplica,governo_alinhamento~Lula_2/votou com o governo,governo_alinhamento~Lula_2/votou contra o governo,orientacaoGoverno~Liberado,orientacaoGoverno~Não,orientacaoGoverno~Obstrução,orientacaoGoverno~Sim,partido~Avante,partido~Cidadania,partido~DEM,partido~MDB,partido~PAN,partido~PCdoB,partido~PDT,partido~PHS,partido~PL,partido~PMN,partido~PP,partido~PRB,partido~PRTB,partido~PSB,partido~PSC,partido~PSDB,partido~PSOL,partido~PT,partido~PTB,partido~PTC,partido~PV,partido~Sem_Partido,tipoProposicao~MPV,tipoProposicao~MSC,tipoProposicao~PDC,tipoProposicao~PEC,tipoProposicao~PL,tipoProposicao~PLP,tipoProposicao~PLV,tipoProposicao~PRC,tipoProposicao~REC,tipoProposicao~REQ
1533,0,16,9,14,8,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,13,0,2,14,4,5,0,0,1,0
1534,0,17,54,0,17,27,0,27,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,8,8,0,1,1,0
1535,0,9,34,1,9,18,0,17,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,18,6,3,0,1,1,0
1536,0,12,7,6,7,8,0,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,0,3,0,0,1,0
1537,0,12,35,1,12,18,0,18,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,18,7,2,0,0,1,0
1538,0,5,26,2,5,13,0,15,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,7,1,5,0,0,0,0
1539,0,17,50,0,17,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,28,0,1,22,7,7,0,1,1,0
1540,0,4,38,1,4,17,0,22,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,11,6,4,0,1,0,0
1541,0,12,35,5,12,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,23,0,2,14,8,3,0,1,1,0
1542,0,16,54,1,16,27,0,28,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,21,8,8,0,1,1,0
1544,0,7,38,0,7,15,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,18,0,0,11,6,8,0,1,1,0
1545,0,4,25,1,4,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,17,0,0,3,7,2,0,1,0,0
1546,0,13,15,18,8,13,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,18,0,2,13,4,8,0,1,0,0
1547,0,14,28,2,14,11,0,19,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,17,3,5,0,1,1,0
1548,0,3,18,0,3,7,0,11,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,6,4,0,0,0,0
1549,0,15,8,8,6,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,17,0,0,10,1,2,0,0,1,0
